per_model_file,target,learner,cv,experiment,n_train,n_test,R2,MAE,RMSE,MRE
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter23_seed22042,15268.0,3818.0,0.2935744720200154,281.1578084242218,660.9072180168516,951.1444464239
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter24_seed23042,15268.0,3818.0,0.3872280280836272,274.9051629743204,645.4840635096676,914.5672855656194
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter25_seed24042,15268.0,3818.0,0.31182933827581,270.0757261401392,600.9429056026089,907.6633890274388
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter26_seed25042,15268.0,3818.0,0.2582784357739884,270.41045003147,611.2140229553859,877.6036271640601
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter27_seed26042,15268.0,3818.0,0.210264748473074,273.83832826677457,617.1097984409556,922.4966757900124
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter28_seed27042,15268.0,3818.0,0.348074948050426,264.17129728352603,616.559128537209,895.0100444785301
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter29_seed28042,15268.0,3818.0,0.3212426019116831,284.28965565585617,634.0578571350208,910.3535561619444
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter30_seed29042,15268.0,3818.0,0.2945890142709556,275.468540292092,613.5357374247284,931.238898211515
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter01_seed42,15268.0,3818.0,0.1908870266612531,305.9747176581175,693.6295826508675,782.0378768728931
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter02_seed1042,15268.0,3818.0,0.2162586154450285,316.9957944896378,736.6213877339841,854.1577381124985
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter03_seed2042,15268.0,3818.0,0.1993130791575433,293.53758821872475,667.3300976345679,860.2006393951141
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter04_seed3042,15268.0,3818.0,0.2208363956309881,309.4639391244477,735.5276677647345,866.4809233138822
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter05_seed4042,15268.0,3818.0,0.1951028430177613,314.338514038342,693.3632965257245,805.1414537108627
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter06_seed5042,15268.0,3818.0,0.2203390784174385,305.34732802979164,727.8599977851213,869.1977118382672
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter07_seed6042,15268.0,3818.0,0.2044607998607763,315.17433034996145,696.5990309864752,838.2940277458717
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter08_seed7042,15268.0,3818.0,0.1865703889496118,298.12345612464213,638.642069405656,796.4731856762311
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter09_seed8042,15268.0,3818.0,0.1938867190985694,303.1154627411773,671.4469490259669,787.9694336651388
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter10_seed9042,15268.0,3818.0,0.1758728437376658,305.33408769713316,654.2320720582092,831.6572239039212
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter11_seed10042,15268.0,3818.0,0.1972084803443373,315.5207645092433,744.8303326766257,862.1951272435258
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter12_seed11042,15268.0,3818.0,0.2308170022825404,302.57020639513746,671.3741732051859,813.4006882984112
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter13_seed12042,15268.0,3818.0,0.2088533996384298,307.543321250433,712.3347801435037,786.1583330976869
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter14_seed13042,15268.0,3818.0,0.1920419211112685,293.90112136948545,594.8594440102783,804.16092127366
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter15_seed14042,15268.0,3818.0,0.1821486329604555,308.72595866058447,745.3750884156931,846.3098759778447
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter16_seed15042,15268.0,3818.0,0.1398862114279847,294.8588753188183,653.4051704015026,774.7503822096256
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter17_seed16042,15268.0,3818.0,0.1933228457885136,302.8958935014979,647.0279797249776,812.4779077131304
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter18_seed17042,15268.0,3818.0,0.1591453671382584,299.21168813598894,661.9495826012126,789.4007540637597
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter19_seed18042,15268.0,3818.0,0.2050198938938703,316.6117618048444,739.2589070487439,800.9302154089514
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter20_seed19042,15268.0,3818.0,0.2040390946458048,307.8311727752518,724.5613419194007,804.6180574541659
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter21_seed20042,15268.0,3818.0,0.1834303530492261,307.0060292471546,671.7800415503997,799.9987771057915
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter22_seed21042,15268.0,3818.0,0.2123085961999883,306.6187747110551,683.1356734109368,879.2437918462992
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter23_seed22042,15268.0,3818.0,0.1849603620947323,305.95089908349587,709.8991688801929,866.9703065366618
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter24_seed23042,15268.0,3818.0,0.2133394963599681,307.4550614557937,731.3575532095751,869.63603638358
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter25_seed24042,15268.0,3818.0,0.2108356306520242,293.1132959306335,643.5301072675921,842.038035236071
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter26_seed25042,15268.0,3818.0,0.1539034949337151,293.0636152667661,652.8040008345808,764.3538181871445
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter27_seed26042,15268.0,3818.0,0.1300602451301725,296.7343642699021,647.688623821444,791.9602023511704
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter28_seed27042,15268.0,3818.0,0.1625529388709413,299.27118715489763,698.8027065800646,822.4998161262054
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter29_seed28042,15268.0,3818.0,0.1864609832671397,310.4408088324953,694.1619327195373,812.537714522107
data_ibm_mpt-7b-instruct2,Target_throughput_tokens_per_sec,ridge,split80_20,baseline_split80_ridge_iter30_seed29042,15268.0,3818.0,0.1902704031235643,299.60943838096574,657.3380348672664,823.1435024145592
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter01_seed42,95432.0,23859.0,0.5399862788920444,165.0029307324757,439.8795410494154,189.58423874252236
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter02_seed1042,95432.0,23859.0,0.5353276603559449,161.3786275872611,433.9777920687221,200.38499591184916
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter03_seed2042,95432.0,23859.0,0.5414219929153087,162.35273455385615,421.7208736705834,192.9168521770753
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter04_seed3042,95432.0,23859.0,0.5393165624157588,165.9398174823236,451.25469789047895,198.8800609458286
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter05_seed4042,95432.0,23859.0,0.5331576187882804,164.88293594078814,430.06408922718856,193.3470161790097
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter06_seed5042,95432.0,23859.0,0.5390369628426326,157.71677408050974,412.3047854837781,190.80372539056123
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter07_seed6042,95432.0,23859.0,0.507789245376405,165.9885350007289,439.7469942078901,195.7431149192502
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter08_seed7042,95432.0,23859.0,0.5353355440456725,165.29114890392688,442.9447831282465,191.4051262637276
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter09_seed8042,95432.0,23859.0,0.5317757735988072,163.061757065831,425.7849910719802,198.6269660832423
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter10_seed9042,95432.0,23859.0,0.5147166600086919,160.15807053590078,420.108192738759,205.1342334790143
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter11_seed10042,95432.0,23859.0,0.5454017353556995,164.22816989753568,430.2119346739576,190.27484538456204
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter12_seed11042,95432.0,23859.0,0.5305718965009409,165.05646710426095,445.88728091062774,195.7803445430864
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter13_seed12042,95432.0,23859.0,0.5315564991215199,163.45972905621952,450.4664749636193,190.9800303159529
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter14_seed13042,95432.0,23859.0,0.5269897090793647,166.08055114851928,465.36518782227694,191.26642507894556
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter15_seed14042,95432.0,23859.0,0.5311834370065911,166.53043377965253,449.7983141032378,206.11718726751107
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter16_seed15042,95432.0,23859.0,0.5421382147519033,161.80624598989323,427.3490976854725,200.8417970914191
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter17_seed16042,95432.0,23859.0,0.5291710307135533,167.59491930483304,439.7335161977966,199.67010545770177
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter18_seed17042,95432.0,23859.0,0.5312473626358041,164.24481995404645,433.2803768298495,200.4366818400547
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter19_seed18042,95432.0,23859.0,0.5454514323249935,160.66531153556537,424.4055261854612,192.61736326928025
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter20_seed19042,95432.0,23859.0,0.5458000024029043,166.24337337394854,429.1082318392045,204.30797858247763
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter21_seed20042,95432.0,23859.0,0.537444347078833,162.64022752984852,424.8899934078165,200.1145856850931
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter22_seed21042,95432.0,23859.0,0.5190414589875765,170.9360479738112,476.6575552071383,200.688755252997
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter23_seed22042,95432.0,23859.0,0.5208688057051774,164.0717984847715,433.9476898283272,192.14192740338012
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter24_seed23042,95432.0,23859.0,0.5519111932351831,162.2838515810135,430.4551316547449,196.4413334279813
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter25_seed24042,95432.0,23859.0,0.5483826925677788,167.12144989183108,458.4967974286767,193.4839681719496
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter26_seed25042,95432.0,23859.0,0.5214069562764682,160.4362117124413,432.2924096894464,194.7152436739244
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter27_seed26042,95432.0,23859.0,0.5449262422677532,162.40524902305484,416.2894528547865,194.8789308036719
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter28_seed27042,95432.0,23859.0,0.5202147691952433,163.9131849791997,441.3619074534108,197.3394709368164
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter29_seed28042,95432.0,23859.0,0.5387977925264194,167.60016068475613,461.7641345213224,194.00182501727693
data_llama-13b,Target_throughput_tokens_per_sec,llm_pilot,split80_20,baseline_split80_llm_pilot_iter30_seed29042,95432.0,23859.0,0.5019927919856881,165.87402807693366,425.10598152967526,204.8412323103503
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter01_seed42,95432.0,23859.0,0.303963789321325,208.88133436735075,541.0834959342277,263.28124043220356
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter02_seed1042,95432.0,23859.0,0.2833975492116516,206.7212307119971,538.9310923587265,270.1822944646306
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter03_seed2042,95432.0,23859.0,0.3023674078096988,207.03099324329992,520.1539097413396,268.6238692728131
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter04_seed3042,95432.0,23859.0,0.2947132037454476,208.92406473814555,558.3458770511556,268.47834557658007
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter05_seed4042,95432.0,23859.0,0.2988684351175776,208.84113278766935,527.0451266800618,270.2080676893113
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter06_seed5042,95432.0,23859.0,0.2937195241481795,204.42469298081912,510.3568224786133,273.684912026168
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter07_seed6042,95432.0,23859.0,0.2819849102947762,209.44960095494864,531.1217859500049,272.0241825054171
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter08_seed7042,95432.0,23859.0,0.2909607678750718,209.61027298985937,547.160827429238,266.8719611649575
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter09_seed8042,95432.0,23859.0,0.2938531578772767,209.37346123478704,522.8907013156619,271.3517680203532
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter10_seed9042,95432.0,23859.0,0.2848967825547742,205.5837928167035,509.9737545718396,277.5966586641454
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter11_seed10042,95432.0,23859.0,0.2977917733943407,210.33564334820892,534.689337746057,265.37495361455
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter12_seed11042,95432.0,23859.0,0.3075781205836437,206.3014106057611,541.5342536552342,274.48496587828475
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter13_seed12042,95432.0,23859.0,0.2818554782807109,208.35040245887237,557.7502735874061,261.72881776859515
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter14_seed13042,95432.0,23859.0,0.2847180695649404,209.80985904302227,572.2650519996585,265.2731539039239
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter15_seed14042,95432.0,23859.0,0.2907062756962387,210.12119136483065,553.2601735723485,273.2027316741968
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter16_seed15042,95432.0,23859.0,0.2923900087929341,207.57792353094808,531.2666704371952,264.16263152822194
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter17_seed16042,95432.0,23859.0,0.3022078959239186,211.70942755648588,535.3292896762763,273.82025785482796
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter18_seed17042,95432.0,23859.0,0.3001220060307078,207.22867892829336,529.4297325442103,267.3617107756969
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter19_seed18042,95432.0,23859.0,0.2907147041279911,207.9566574063357,530.1531689669429,269.2088849603766
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter20_seed19042,95432.0,23859.0,0.3104849939925236,208.21658522622053,528.7071008313985,270.9773961327959
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter21_seed20042,95432.0,23859.0,0.2987812530957475,208.43315369844683,523.1440206651461,271.3101527591229
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter22_seed21042,95432.0,23859.0,0.289357018041962,212.38324085349365,579.3998736262774,266.407044432883
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter23_seed22042,95432.0,23859.0,0.2968802146906756,208.18717658048615,525.6840700261029,265.6205976137273
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter24_seed23042,95432.0,23859.0,0.3012982130534808,206.7542201309963,537.5164612436519,266.0057012556946
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter25_seed24042,95432.0,23859.0,0.2943926008401665,214.64689798095395,573.1028669947356,270.7659942758419
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter26_seed25042,95432.0,23859.0,0.2870113926273662,203.80523832194152,527.6375734553596,274.0822466423435
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter27_seed26042,95432.0,23859.0,0.3046056704419833,204.81319426422377,514.6003581056652,266.725364883706
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter28_seed27042,95432.0,23859.0,0.2971870459967185,206.81403482151373,534.1845084965361,269.456366180615
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter29_seed28042,95432.0,23859.0,0.2984194162708601,211.2797178647283,569.5256521754194,265.9768489495484
data_llama-13b,Target_throughput_tokens_per_sec,lr,split80_20,baseline_split80_lr_iter30_seed29042,95432.0,23859.0,0.2891875992035259,207.3168945610478,507.8750749638626,277.1446824047535
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter01_seed42,95432.0,23859.0,0.5429847167233895,166.5036300142274,438.4435971739879,196.7545392576683
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter02_seed1042,95432.0,23859.0,0.5449678051920851,156.17409288442542,429.4525224779818,151.34061116851947
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter03_seed2042,95432.0,23859.0,0.5486843973291942,159.13901859304963,418.36819394031954,174.58763683939603
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter04_seed3042,95432.0,23859.0,0.5505380308703927,162.52271516109718,445.72491610279315,169.61023184292517
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter05_seed4042,95432.0,23859.0,0.5438931544328334,162.45381956186085,425.0904394281715,169.1477139774848
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter06_seed5042,95432.0,23859.0,0.5288895153677999,166.52717969672628,416.81823394671096,249.23331220249767
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter07_seed6042,95432.0,23859.0,0.5220758822822564,161.51619666441752,433.3180737003659,164.31205215184178
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter08_seed7042,95432.0,23859.0,0.5437752362523796,166.8792979001231,438.9037506545092,185.6967144835276
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter09_seed8042,95432.0,23859.0,0.5345490927759122,164.1602440485131,424.5221437496256,177.14488770073226
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter10_seed9042,95432.0,23859.0,0.5009677694677973,165.4530449928308,426.01781240667566,231.13170919231112
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter11_seed10042,95432.0,23859.0,0.5317545508228017,169.07660549468036,436.621733915317,201.89840231408533
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter12_seed11042,95432.0,23859.0,0.5314760015946394,168.10242869267665,445.4576908948876,224.25976759158544
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter13_seed12042,95432.0,23859.0,0.5287221653724032,166.92400041925612,451.8272013502802,193.8592047575036
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter14_seed13042,95432.0,23859.0,0.5208817993867965,171.74712664416074,468.36014529823893,227.2219861172861
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter15_seed14042,95432.0,23859.0,0.5386845647241139,164.26802896423726,446.1853874050053,186.1555301179307
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter16_seed15042,95432.0,23859.0,0.5492863752573967,158.14398432823518,424.000077529411,168.78056044130403
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter17_seed16042,95432.0,23859.0,0.5237984847590118,174.2370719584633,442.2352603258957,220.7919299986969
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter18_seed17042,95432.0,23859.0,0.5325728439399312,161.7749210175349,432.6673545708744,171.16322007787105
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter19_seed18042,95432.0,23859.0,0.5526804942012616,155.74206437823233,421.0171641335805,161.2769466394843
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter20_seed19042,95432.0,23859.0,0.5526506310730659,162.34169219023732,425.8598498756827,179.06056431568123
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter21_seed20042,95432.0,23859.0,0.5496285705840449,160.4049142319503,419.2566141424232,174.50133280884427
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter22_seed21042,95432.0,23859.0,0.5303792487175728,169.37273029680358,471.00584858791046,192.43836214654476
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter23_seed22042,95432.0,23859.0,0.5304367373747642,161.06897319664844,429.593016665013,178.80869764151018
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter24_seed23042,95432.0,23859.0,0.5479644436586373,164.0404418550591,432.34669199835594,196.1337433061447
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter25_seed24042,95432.0,23859.0,0.5459538476694508,170.3706954262769,459.72806593187175,217.7234055507577
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter26_seed25042,95432.0,23859.0,0.5312093983783511,159.24912945514086,427.8424448696366,182.9370299606387
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter27_seed26042,95432.0,23859.0,0.5497966644870829,157.72139065122985,414.05579355172137,176.72680425180073
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter28_seed27042,95432.0,23859.0,0.5311718213758817,162.61393705426354,436.29301874772216,202.2278093828207
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter29_seed28042,95432.0,23859.0,0.546069344735661,165.5519992391262,458.1094660202587,170.16050918583588
data_llama-13b,Target_throughput_tokens_per_sec,nn,split80_20,baseline_split80_nn_iter30_seed29042,95432.0,23859.0,0.4996176863439872,165.03461342133411,426.118487598472,198.02376324436895
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter01_seed42,95432.0,23859.0,0.5370228020657879,162.83391038107848,441.2941511462378,158.546036674024
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter02_seed1042,95432.0,23859.0,0.5397291240897465,158.52302914160256,431.9175420866191,162.82257020339586
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter03_seed2042,95432.0,23859.0,0.5390392590131046,159.90822429289184,422.8150677986088,161.20584566689752
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter04_seed3042,95432.0,23859.0,0.5457144416581605,162.88265104237618,448.1102750444598,163.08433728776365
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter05_seed4042,95432.0,23859.0,0.5346233688260389,162.528295529684,429.38842003907024,160.2552100260277
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter06_seed5042,95432.0,23859.0,0.544585392698897,155.6685000668249,409.8158985152126,159.42949407181476
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter07_seed6042,95432.0,23859.0,0.5066174442466599,163.15605378995372,440.27013362967506,160.57565657187163
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter08_seed7042,95432.0,23859.0,0.5369389505237322,162.89957147055318,442.1798932489029,159.33252273507145
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter09_seed8042,95432.0,23859.0,0.5259272581950126,161.13068614284617,428.4359453828842,162.35920180882815
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter10_seed9042,95432.0,23859.0,0.5105364772362531,158.67501827442206,421.9136982091734,163.77725587488058
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter11_seed10042,95432.0,23859.0,0.5427955431937985,162.25116391709662,431.44336545566614,158.2590019311987
data_llama-13b,Target_throughput_tokens_per_sec,rf_light,split80_20,baseline_split80_rf_light_iter12_seed11042,95432.0,23859.0,0.5303398484672495,163.20418838075307,445.99747295352887,164.876984892127
