experiment,method,cv,target,per_model_file,n_train,n_test,R2,MAE,RMSE,MRE,iteration,seed,source,run_folder,summary_path,parent_dir,dal_depth
baseline_split80_lr_iter22_seed21042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2432149381945878,144.7053611693978,375.1710712022257,531.1648470759084,22,21042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104259/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104259,
baseline_split80_lr_iter23_seed22042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2706485853687802,139.0776695914645,338.40949608365685,492.3022295626049,23,22042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104304/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104304,
baseline_split80_lr_iter24_seed23042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2346174421365178,147.6804755247379,364.9016621317673,531.1292885726015,24,23042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104310/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104310,
baseline_split80_lr_iter25_seed24042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2110287149516347,132.48230663743416,281.22260745061067,642.1928803082061,25,24042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104315/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104315,
baseline_split80_lr_iter26_seed25042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2443695379430449,132.82422185679093,337.9418825498459,558.9324764692506,26,25042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104320/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104320,
baseline_split80_lr_iter27_seed26042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2537352341508533,136.4722444592427,315.7334415294718,542.3575155275894,27,26042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104326/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104326,
baseline_split80_lr_iter28_seed27042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2471492253677625,153.15459785254757,439.75413671899446,449.5109852728466,28,27042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104331/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104331,
baseline_split80_lr_iter29_seed28042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2325470260266091,143.55269691307353,367.1663894294109,528.4184880856118,29,28042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104336/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104336,
baseline_split80_lr_iter30_seed29042,baseline_lr,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2263362121062226,153.9536654486443,429.25436930552854,485.93749302172745,30,29042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104341/permodel_split80_baseline_summary_lr.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104341,
baseline_split80_nn_iter01_seed42,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3451578921279402,119.90374167498555,340.44319028146197,368.9811005258035,1,42,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_105420/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_105420,
baseline_split80_nn_iter02_seed1042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2769986572922863,131.73177830079146,320.30717979786334,444.7567971945125,2,1042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_105535/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_105535,
baseline_split80_nn_iter03_seed2042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2299761168194389,136.6559861083771,321.39659928113105,497.7452963104516,3,2042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_105632/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_105632,
baseline_split80_nn_iter04_seed3042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2976539090973051,131.56237620604605,364.32298405504736,406.1012227980857,4,3042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_105740/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_105740,
baseline_split80_nn_iter05_seed4042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.4064595356899682,129.7896026786032,367.6981421719637,361.868316683007,5,4042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_105840/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_105840,
baseline_split80_nn_iter06_seed5042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3137574859838016,122.98059737560162,345.78148315460976,340.61680532577543,6,5042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110016/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110016,
baseline_split80_nn_iter07_seed6042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3066000549101927,113.5885060571318,279.45010000140445,460.9194977210808,7,6042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110106/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110106,
baseline_split80_nn_iter08_seed7042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2473755962824954,124.32085317472384,340.867922996722,483.56286785283487,8,7042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110204/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110204,
baseline_split80_nn_iter09_seed8042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.214272731888324,129.45522760257717,334.2207668993542,521.984654020526,9,8042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110258/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110258,
baseline_split80_nn_iter10_seed9042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3279382995372282,118.83458521381394,332.10993780503844,320.7283895584946,10,9042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110344/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110344,
baseline_split80_nn_iter11_seed10042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2244377431459786,138.07790962558997,316.4553479429345,453.2583589121035,11,10042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110505/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110505,
baseline_split80_nn_iter12_seed11042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3493501702008011,123.0724789950148,305.15520349145766,403.1742167940774,12,11042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110638/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110638,
baseline_split80_nn_iter13_seed12042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3661243392294653,121.03508803980634,323.1416012985421,366.1403453840729,13,12042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110738/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110738,
baseline_split80_nn_iter14_seed13042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3714823647010241,124.39162192343169,358.07800983204476,322.30567122486013,14,13042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110859/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110859,
baseline_split80_nn_iter15_seed14042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2969631152111059,124.68666735667716,337.1615519140422,276.37361948695667,15,14042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_110940/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_110940,
baseline_split80_nn_iter16_seed15042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2214733573895363,115.40179317945704,300.7579490298352,403.62532386762354,16,15042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111038/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111038,
baseline_split80_nn_iter17_seed16042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.426799985998232,120.7942242173522,316.16699938620803,353.27746899965587,17,16042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111151/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111151,
baseline_split80_nn_iter18_seed17042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.4149952259837893,121.7972759428512,323.67871101343235,368.60366786822624,18,17042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111309/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111309,
baseline_split80_nn_iter19_seed18042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2565737807377152,134.63689505759115,356.67373192463566,433.7991903693585,19,18042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111401/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111401,
baseline_split80_nn_iter20_seed19042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2493488652660523,122.57493706532604,288.39419093921344,457.20086172913386,20,19042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111539/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111539,
baseline_split80_nn_iter21_seed20042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.1398352794323776,121.9994254572092,285.25658395108735,261.4899424636364,21,20042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111659/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111659,
baseline_split80_nn_iter22_seed21042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3954961861069358,123.77730541816648,335.30697716041124,320.8758706205514,22,21042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111803/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111803,
baseline_split80_nn_iter23_seed22042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2428853224065202,123.38151096097378,344.7902364253729,445.31133061483945,23,22042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111904/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111904,
baseline_split80_nn_iter24_seed23042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3233040605385171,125.82670175911854,343.10997671309576,357.10817645394616,24,23042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_111959/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_111959,
baseline_split80_nn_iter25_seed24042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3394362787332636,113.76633379305731,257.32204319633377,355.86062122307317,25,24042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112109/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112109,
baseline_split80_nn_iter26_seed25042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.220263437233104,123.15217030688254,343.29006898191295,585.755956730453,26,25042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112213/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112213,
baseline_split80_nn_iter27_seed26042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3104262886150493,123.73639646360532,303.50403067760567,402.8583346763175,27,26042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112319/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112319,
baseline_split80_nn_iter28_seed27042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3997593932310112,131.55538428628464,392.6613622530368,326.91095444656094,28,27042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112435/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112435,
baseline_split80_nn_iter29_seed28042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.286317477234002,130.12937012989116,354.07035215598967,410.7521186912419,29,28042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112543/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112543,
baseline_split80_nn_iter30_seed29042,baseline_nn,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3431516794054777,132.0317791739359,395.52244751616126,390.280742260146,30,29042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_112636/permodel_split80_baseline_summary_nn.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_112636,
baseline_split80_rf_light_iter01_seed42,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3559107423028071,119.89319191431738,337.63649303970277,270.1045456044953,1,42,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104625/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104625,
baseline_split80_rf_light_iter02_seed1042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3327677342819956,115.4333947003265,307.7057710064209,330.7123930507273,2,1042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104640/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104640,
baseline_split80_rf_light_iter03_seed2042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2704127792427041,125.32042688207306,312.8439700948489,291.21382916063084,3,2042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104655/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104655,
baseline_split80_rf_light_iter04_seed3042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2317814345847094,131.98244636166913,381.0249238041113,321.71470882458476,4,3042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104710/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104710,
baseline_split80_rf_light_iter05_seed4042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.4173386270469543,128.44329224666782,364.31276069915293,289.31933269975667,5,4042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104725/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104725,
baseline_split80_rf_light_iter06_seed5042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.2524877584862396,120.00126253108613,360.8876975168329,258.9411966157185,6,5042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104740/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104740,
baseline_split80_rf_light_iter07_seed6042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.3104411795376558,111.8426045012756,278.6750110048781,290.2345827875243,7,6042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104756/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104756,
baseline_split80_rf_light_iter08_seed7042,baseline_rf_light,split80_20,Target_throughput_tokens_per_sec,data_Salesforce_codegen2-16B,4820,1205,0.4205948749114649,113.02322872193724,299.08053750075334,268.4115616309265,8,7042,baseline,,results/runs/20260130_104106/30x_baselines/2026-01-30_104811/permodel_split80_baseline_summary_rf_light.csv,results/runs/20260130_104106/30x_baselines/2026-01-30_104811,
