umap_x,umap_y,tsne_x,tsne_y,median_nttft,median_nttft_oof_pred,median_nttft_resid
-0.08581995,-13.533718,12.958261,13.8705225,0.7777701778385773,0.7467394420116915,0.031030735826885758
-0.06801543,-13.525404,12.961759,13.884638,0.8674698795180723,0.8546713984508735,0.01279848106719883
-0.11247687,-13.567991,12.963662,13.905737,1.630952380952381,1.5892872613765905,0.041665119575790444
-0.112596266,-13.506222,12.96301,13.967158,2.706422018348624,3.2338259499630864,-0.5274039316144625
-0.08709461,-13.549363,12.962983,14.191663,4.582417582417582,5.656573533053757,-1.0741559506361753
-0.12538597,-13.585033,12.935909,14.490031,12.68,18.376853631118443,-5.696853631118444
-0.07509981,-13.573292,12.938674,14.7938,35.17391304347826,33.53889343901698,1.6350196044612773
-0.068735406,-13.439889,12.892707,15.324965,85.32876332917878,72.57816315444968,12.750600174729101
-7.96335,7.4830794,5.3194647,25.67578,0.8095238095238095,0.7940415145392127,0.015482294984596856
-7.962151,7.4913354,5.3220534,25.665792,0.9673295454545454,0.8781368320286518,0.08919271342589363
-7.9269376,7.4513254,5.3290477,25.644218,1.8020833333333333,1.6380369056961204,0.1640464276372129
-7.945188,7.489312,5.345018,25.589615,2.6954281183932345,2.651161412072793,0.04426670632044161
-7.9533777,7.492087,5.4333973,25.35013,4.213483146067416,5.212924733664974,-0.9994415875975582
-7.9751062,7.5067716,5.5501904,25.062754,8.522388059701493,14.174320633728776,-5.651932574027283
-7.930783,7.4572134,5.670987,24.769386,19.22938082715754,33.21749487280556,-13.988114045648018
-7.888692,7.4817405,5.854665,24.330635,54.63095238095238,80.6743766539309,-26.043424272978527
-16.851732,-19.645582,-0.02758092,7.987483,0.5872210953346856,0.6241622545655019,-0.03694115923081631
-16.835754,-19.743563,-0.033539657,7.986154,0.6705882352941176,0.6870517266928922,-0.016463491398774566
-16.899914,-19.762749,-0.046185557,7.9841976,1.3076923076923077,1.3954526164905852,-0.08776030879827745
-16.799484,-19.877167,-0.07360511,7.9825263,3.6080801551389774,2.6460557149636568,0.9620244401753206
-16.830444,-19.776558,-0.14101365,7.9878125,14.10005238344683,9.601468462723462,4.498583920723368
-16.79786,-19.76239,-0.31954357,8.023455,44.01724137931034,34.74194502701105,9.275296352299293
-16.85902,-19.800774,-0.6901286,8.077513,93.32142857142856,86.13650918467656,7.184919386752
-16.837986,-19.82108,-1.3220794,8.102071,192.09800323799243,159.61200313004295,32.48600010794948
-17.096792,-19.249355,-18.435171,-6.213538,0.4367816091954023,0.49536910956171565,-0.05858750036631333
-17.060844,-19.216677,-18.43331,-6.2101026,0.5357142857142857,0.6339015645310898,-0.09818727881680411
-17.051464,-19.282978,-18.429707,-6.203305,1.0165206508135167,1.1315670929725379,-0.11504644215902116
-17.047379,-19.231594,-18.42417,-6.1867013,1.5443037974683544,1.5913829139377154,-0.047079116469360915
-17.034046,-19.219587,-18.408175,-6.147973,2.8068312284730195,2.981080708607467,-0.1742494801344474
-17.162573,-19.148428,-18.36957,-6.0467124,7.224972191323693,8.218764211331926,-0.9937920200082333
-17.150917,-19.11688,-18.286322,-5.805627,19.488636363636363,17.870161335603235,1.618475028033128
-17.150911,-18.97655,-18.152555,-5.3808713,58.28409090909091,54.28875998329059,3.9953309258003173
-2.6763964,-12.850393,5.14809,11.249653,0.7845185728250244,0.868089116486258,-0.08357054366123362
-2.6213863,-12.907,5.147975,11.256137,0.9285714285714286,0.8311069284381872,0.09746450013324137
-2.6183145,-12.906226,5.147635,11.268913,1.7674418604651163,1.6181161423144963,0.14932571815062
-2.6806262,-12.838745,5.146884,11.2953,3.568143459915612,3.478420900201501,0.0897225597141107
-2.6520348,-12.872496,5.1449647,11.351699,12.294117647058824,14.650762963560872,-2.356645316502048
-2.6444652,-12.880679,5.139116,11.474164,43.85227272727273,54.14646587221995,-10.294193144947222
-2.6499743,-12.87449,5.129267,11.727861,101.98507462686568,130.86724168520436,-28.88216705833868
-2.6200864,-12.903337,5.1378193,12.183467,200.11494252873564,206.53063385750815,-6.41569132877251
