umap_x,umap_y,tsne_x,tsne_y,throughput,throughput_oof_pred,throughput_resid
30.86093,9.976122,23.78362,-1.2523128,179.46666666666667,176.29800000000012,3.168666666666553
30.905308,10.013111,23.783178,-1.2644007,166.125,175.33216666666678,-9.20716666666678
-16.890131,-19.718555,-5.099728,4.68302,38.61666666666667,42.26283333333338,-3.6461666666667156
-16.960861,-19.6859,-5.099734,4.6830244,63.61666666666667,72.66283333333317,-9.046166666666501
-16.905313,-19.642256,-5.09972,4.6829786,88.6,110.53204166666676,-21.932041666666763
-17.002249,-19.76609,-5.09974,4.6829996,106.23333333333332,145.9940416666666,-39.76070833333327
-16.991316,-19.535686,-5.099781,4.6830964,108.46666666666668,118.21529166666683,-9.748625000000146
-16.919779,-19.693962,-5.0994253,4.683183,112.54166666666669,112.79041666666672,-0.24875000000002956
-16.996021,-19.577076,-5.0985355,4.684035,110.74166666666666,107.36904166666676,3.3726249999999
-17.030624,-19.702734,-5.095817,4.685667,112.65833333333332,111.33058333333314,1.3277500000001794
-17.10013,-19.284721,-15.275603,-2.6025782,54.25,59.87216666666668,-5.622166666666679
-17.049469,-19.308096,-15.274811,-2.6026092,89.90833333333333,84.93574999999998,4.972583333333347
-17.068544,-19.297117,-15.275227,-2.6025777,145.28333333333333,138.0385833333333,7.244750000000039
-17.028934,-19.284986,-15.275558,-2.6025443,223.46666666666667,236.35016666666698,-12.88350000000031
-16.995916,-19.48167,-15.2755,-2.6028965,277.51666666666665,278.76304166666733,-1.2463750000006826
-17.090914,-19.297815,-15.275854,-2.6035645,279.01666666666665,276.83466666666754,2.181999999999107
-17.106674,-19.248714,-15.27649,-2.6040864,250.65,263.4262083333337,-12.776208333333699
-17.134718,-19.261269,-15.279178,-2.6061673,240.49166666666667,258.9742083333337,-18.482541666667032
-2.4525292,-13.044935,6.380384,11.224552,43.391666666666666,35.37066666666672,8.020999999999944
-2.4405544,-13.0512905,6.38483,11.243743,72.20833333333333,57.70066666666661,14.507666666666715
-2.4714074,-13.02656,6.3917804,11.283925,121.225,93.0903333333333,28.13466666666669
-2.4881012,-13.013455,6.397614,11.364408,177.45833333333334,124.7599583333335,52.69837499999984
-2.4196274,-13.0771265,6.376538,11.49212,214.69166666666663,174.0844583333337,40.60720833333292
-2.4188437,-13.080437,6.310455,11.664881,210.45,168.6835833333338,41.7664166666662
-2.4255726,-13.086736,6.217265,11.933831,201.525,135.58595833333348,65.93904166666653
-2.5997982,-12.937814,6.072237,12.3938,185.79166666666663,106.05562500000008,79.73604166666655
-3.6538596,-12.473019,1.3003378,7.4167295,45.16666666666666,38.88345833333331,6.283208333333349
-3.5950906,-12.515247,1.3037878,7.410755,74.91666666666667,66.70283333333327,8.213833333333397
-3.6153293,-12.504256,1.3111806,7.3998594,124.54166666666669,105.13000000000017,19.41166666666652
-3.5546129,-12.574566,1.3279576,7.3777795,179.75,162.5726249999999,17.177375000000097
-3.5970833,-12.53201,1.3768018,7.3326774,207.41666666666663,213.00741666666644,-5.590749999999815
-3.5543878,-12.561714,1.5198001,7.22393,232.56666666666663,216.1591249999997,16.40754166666693
-3.4661696,-12.63545,1.8058034,6.9852133,214.56666666666663,214.7135416666664,-0.14687499999976694
-3.301888,-12.774474,2.2496076,6.5216928,206.675,202.48787499999966,4.18712500000035
-17.32775,-12.985485,-19.701628,-6.9593387,62.21666666666667,58.77899999999997,3.4376666666667006
-17.340624,-13.000069,-19.694355,-6.951138,97.25833333333334,92.15795833333324,5.100375000000099
-17.306738,-12.966086,-19.679358,-6.9339943,161.79166666666666,137.82441666666654,23.96725000000012
-17.346241,-13.002152,-19.651283,-6.900834,276.09166666666664,235.3672916666668,40.72437499999984
-17.345335,-13.002512,-19.613838,-6.8422704,424.225,409.84829166666646,14.376708333333568
-17.321022,-12.979795,-19.592628,-6.7316003,496.825,450.6011250000005,46.22387499999951
-17.251295,-12.926076,-19.650633,-6.4670897,494.03333333333336,490.539624999999,3.493708333334382
-17.114147,-12.836721,-19.773634,-5.9131346,450.575,517.2205416666677,-66.64554166666773
0.01071675,-13.2519,11.844198,14.076043,39.675,36.72245833333332,2.9525416666666757
-0.0049976124,-13.248838,11.842288,14.096168,55.04166666666666,64.79641666666662,-9.754749999999959
-0.014794014,-13.2213125,11.840341,14.141596,81.325,92.57787499999993,-11.252874999999932
-0.013413096,-13.196318,11.835267,14.23877,88.275,136.8172499999999,-48.54224999999988
0.0091873845,-13.190285,11.849857,14.385495,85.08333333333333,106.46433333333346,-21.381000000000128
0.0011853934,-13.154394,11.892717,14.561979,85.73333333333333,97.63729166666666,-11.903958333333321
-0.048806496,-13.099872,11.963568,14.842934,90.83333333333331,93.46600000000014,-2.6326666666668217
0.105204515,-13.437284,12.090136,15.307594,85.4,94.55850000000001,-9.158500000000004
-7.83563,7.1871305,6.358915,25.788431,37.99166666666667,35.863250000000086,2.128416666666581
-7.7878647,7.1801867,6.37229,25.764828,64.93333333333334,57.176916666666656,7.756416666666681
-7.784673,7.154765,6.401332,25.70548,107.75833333333334,93.44241666666669,14.315916666666652
-7.8797755,7.119593,6.452669,25.59362,152.20833333333334,113.23020833333341,38.978124999999935
-7.8304663,7.1769075,6.4755774,25.442034,167.58333333333334,167.8044166666668,-0.22108333333346764
-7.838941,7.2074165,6.4785438,25.27202,166.55833333333334,170.68879166666645,-4.1304583333331095
-7.7782707,7.2032537,6.4943123,25.018028,159.39166666666668,168.88566666666688,-9.494000000000199
-7.9407215,7.420239,6.534784,24.584726,156.10833333333332,139.54274999999998,16.565583333333336
-2.3289282,-13.17073,6.15844,11.12459,34.041666666666664,35.959458333333316,-1.917791666666652
-2.3730433,-13.124752,6.157082,11.135714,55.79166666666666,59.62429166666664,-3.832624999999986
-2.3790486,-13.121701,6.153686,11.160693,92.74166666666666,100.51591666666668,-7.774250000000023
-2.3392107,-13.156908,6.148275,11.223554,153.69166666666666,146.50616666666645,7.185500000000218
-2.3759863,-13.123314,6.1477838,11.410508,231.6083333333333,232.1715833333332,-0.563249999999897
-2.3968494,-13.101362,6.144258,11.634118,259.2916666666667,234.74454166666615,24.547125000000534
-2.4393995,-13.062717,6.116638,11.92164,236.0583333333333,249.16649999999944,-13.108166666666136
